Id,LotFrontage,LotArea,LandContour,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearRemodAdd,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,LowQualFinSF,GrLivArea,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageCars,PavedDrive,houseAge_fg,totBaths_fg,totFlrSF_fg,totLot_fg,garageAge_fg,SalePrice
867,67.0,10656,HLS,Timber,Norm,Norm,1Story,8,5,2007,Gd,Unf,0.0,0.0,1638.0,1638.0,Y,0,1646,Gd,6,Attchd,RFn,3.0,Y,1,2.0,1646,10723.0,0.0,248900
868,85.0,6970,Lvl,Sawyer,Feedr,Norm,1Story,4,5,1961,TA,ALQ,932.0,0.0,108.0,1040.0,Y,0,1120,Fa,5,Attchd,RFn,2.0,Y,46,2.5,1120,7055.0,46.0,129000
869,68.0,14762,Lvl,Gilbert,Feedr,Norm,2Story,5,6,1950,TA,Unf,0.0,0.0,0.0,0.0,Y,53,2320,TA,7,Attchd,Unf,2.0,P,58,2.0,2267,14830.0,27.0,169000
870,80.0,9938,Lvl,SawyerW,Norm,Norm,2Story,7,5,1994,Gd,GLQ,750.0,0.0,300.0,1050.0,Y,0,1949,Gd,8,Attchd,Fin,2.0,Y,17,3.5,1949,10018.0,17.0,236000
871,60.0,6600,Lvl,NAmes,PosN,Norm,1Story,5,5,1962,TA,Unf,0.0,0.0,894.0,894.0,N,0,894,TA,5,Detchd,Unf,1.0,Y,47,1.0,894,6660.0,47.0,109500
872,70.0,8750,Lvl,CollgCr,Norm,Norm,2Story,6,5,1998,Gd,GLQ,505.0,0.0,299.0,804.0,Y,0,1682,Gd,7,Attchd,RFn,2.0,Y,12,2.5,1682,8820.0,12.0,200500
873,74.0,8892,Lvl,NAmes,Norm,Norm,1Story,5,7,1996,TA,Unf,0.0,0.0,105.0,105.0,Y,0,910,Gd,5,Attchd,Unf,2.0,Y,55,1.0,910,8966.0,55.0,116000
874,60.0,12144,Lvl,NAmes,Norm,Norm,1Story,5,7,1950,TA,Rec,375.0,0.0,457.0,832.0,Y,232,1268,TA,6,Attchd,Unf,1.0,Y,60,1.0,1036,12204.0,60.0,133000
875,52.0,5720,Lvl,OldTown,Artery,Norm,1.5Fin,5,6,1950,TA,Unf,0.0,0.0,676.0,676.0,Y,0,1131,TA,5,Detchd,Unf,1.0,Y,68,1.5,1131,5772.0,68.0,66500
876,75.0,9000,Lvl,Somerst,Norm,Norm,2Story,8,5,2007,Gd,GLQ,64.0,0.0,1120.0,1184.0,Y,0,2610,Ex,11,BuiltIn,Fin,2.0,Y,0,2.5,2610,9075.0,0.0,303477
877,94.0,25286,HLS,Mitchel,Norm,Norm,1Story,4,5,1963,TA,ALQ,633.0,0.0,431.0,1064.0,Y,0,1040,TA,5,Attchd,Unf,2.0,Y,44,2.0,1040,25380.0,44.0,132250
878,74.0,8834,Lvl,NridgHt,Norm,Norm,2Story,9,5,2005,Ex,GLQ,1170.0,0.0,292.0,1462.0,Y,0,2224,Ex,10,Attchd,Fin,3.0,Y,5,3.5,2224,8908.0,5.0,350000
879,88.0,11782,Lvl,Sawyer,Norm,Norm,SFoyer,5,7,1995,TA,ALQ,899.0,0.0,210.0,1109.0,Y,0,1155,Gd,6,Detchd,Unf,2.0,Y,49,2.0,1155,11870.0,23.0,148000
880,68.0,7000,Lvl,CollgCr,Norm,Norm,1Story,5,8,2005,TA,ALQ,646.0,0.0,218.0,864.0,Y,0,864,TA,6,Attchd,Unf,1.0,Y,31,2.0,864,7068.0,31.0,136500
881,60.0,7024,Lvl,Edwards,Norm,Norm,1Story,5,5,2006,Ex,ALQ,980.0,0.0,110.0,1090.0,Y,0,1090,TA,5,Attchd,Fin,2.0,Y,2,2.5,1090,7084.0,2.0,157000
882,44.0,13758,Lvl,Timber,Norm,Norm,1.5Fin,7,5,1991,Gd,LwQ,902.0,0.0,254.0,1156.0,Y,0,1717,Gd,7,Attchd,RFn,2.0,Y,17,2.5,1717,13802.0,17.0,187500
883,68.0,9636,Lvl,Gilbert,Norm,Norm,2Story,6,5,1993,Gd,Unf,0.0,0.0,808.0,808.0,Y,0,1593,TA,7,BuiltIn,RFn,2.0,Y,17,2.5,1593,9704.0,16.0,178000
884,60.0,6204,Bnk,SWISU,Norm,Norm,2.5Fin,4,5,1950,TA,Unf,0.0,0.0,795.0,795.0,N,481,2230,TA,10,Detchd,Unf,1.0,Y,94,2.0,1749,6264.0,9.0,118500
885,65.0,7150,Lvl,NAmes,Norm,Norm,1Story,5,5,1967,TA,BLQ,432.0,0.0,460.0,892.0,Y,0,892,TA,5,Attchd,RFn,1.0,Y,42,1.0,892,7215.0,42.0,100000
886,50.0,5119,Lvl,Somerst,Norm,Norm,1Story,9,5,2000,Ex,GLQ,1238.0,0.0,460.0,1698.0,Y,0,1709,Gd,5,Attchd,Fin,2.0,Y,9,3.0,1709,5169.0,9.0,328900
887,70.0,8393,Lvl,NAmes,Norm,Norm,1Story,5,5,2005,TA,LwQ,528.0,0.0,1098.0,1626.0,Y,0,1712,TA,8,Attchd,Fin,2.0,Y,47,2.0,1712,8463.0,1.0,145000
888,59.0,16466,Lvl,Edwards,Norm,Norm,1.5Fin,5,7,1955,TA,Unf,0.0,0.0,816.0,816.0,Y,0,1393,TA,8,Attchd,Unf,1.0,Y,53,1.5,1393,16525.0,53.0,135500
889,95.0,15865,Lvl,NAmes,Norm,Norm,1Story,8,6,1970,TA,ALQ,351.0,823.0,1043.0,2217.0,Y,0,2217,Gd,8,Attchd,Unf,2.0,Y,37,3.0,2217,15960.0,37.0,268000
890,128.0,12160,Lvl,NAmes,Feedr,Norm,1Story,6,4,1953,TA,BLQ,1024.0,0.0,481.0,1505.0,Y,0,1505,TA,6,Attchd,RFn,2.0,Y,56,2.0,1505,12288.0,56.0,149500
891,60.0,8064,Lvl,NAmes,Artery,Norm,1.5Fin,5,7,2006,TA,Unf,0.0,0.0,672.0,672.0,Y,0,924,TA,6,Detchd,Unf,2.0,Y,58,1.0,924,8124.0,4.0,122900
892,70.0,11184,Lvl,Sawyer,Norm,Norm,2Story,6,5,1978,TA,LwQ,226.0,500.0,192.0,918.0,Y,0,1683,TA,7,Attchd,RFn,2.0,Y,31,2.5,1683,11254.0,31.0,172500
893,70.0,8414,Lvl,Sawyer,Norm,Norm,1Story,6,8,2003,TA,GLQ,663.0,0.0,396.0,1059.0,Y,0,1068,TA,6,Attchd,RFn,1.0,Y,43,1.5,1068,8484.0,43.0,154500
894,68.0,13284,Lvl,Sawyer,PosN,Norm,1Story,5,5,1954,Gd,BLQ,1064.0,0.0,319.0,1383.0,Y,0,1383,TA,6,Attchd,Unf,1.0,Y,54,2.0,1383,13352.0,54.0,165000
895,64.0,7018,Bnk,SawyerW,Norm,Norm,1Story,5,5,1979,TA,Unf,0.0,0.0,0.0,0.0,Y,0,1535,TA,8,Attchd,Unf,2.0,Y,30,2.0,1535,7082.0,30.0,118858
896,71.0,7056,Lvl,NAmes,Norm,Norm,2Story,6,5,1963,TA,BLQ,400.0,0.0,380.0,780.0,Y,0,1796,TA,8,Attchd,RFn,2.0,Y,45,2.5,1796,7127.0,45.0,140000
897,50.0,8765,Lvl,IDOTRR,Norm,Norm,1Story,4,6,1950,TA,ALQ,285.0,0.0,666.0,951.0,N,0,951,TA,6,Detchd,Unf,1.0,Y,70,1.0,951,8815.0,70.0,106500
898,64.0,7018,Lvl,SawyerW,Feedr,Norm,2Story,5,5,1979,TA,Unf,0.0,0.0,0.0,0.0,Y,0,2240,TA,12,Detchd,Unf,2.0,Y,30,2.0,2240,7082.0,30.0,142953
899,100.0,12919,Lvl,NridgHt,Norm,Norm,1Story,9,5,2010,Ex,GLQ,2188.0,0.0,142.0,2330.0,Y,0,2364,Ex,11,Attchd,Fin,3.0,Y,1,3.5,2364,13019.0,1.0,611657
900,65.0,6993,Lvl,Sawyer,Feedr,Norm,1Story,5,7,1994,TA,BLQ,465.0,0.0,447.0,912.0,Y,0,1236,TA,6,Attchd,Unf,1.0,Y,45,1.0,1236,7058.0,45.0,135000
901,68.0,7340,Lvl,NAmes,Norm,Norm,1Story,4,6,1971,TA,ALQ,322.0,0.0,536.0,858.0,Y,0,858,TA,4,Detchd,Unf,1.0,Y,36,1.0,858,7408.0,28.0,110000
902,64.0,8712,Lvl,NAmes,Norm,Norm,1Story,5,7,2000,TA,BLQ,860.0,0.0,132.0,992.0,Y,0,1306,TA,5,Detchd,Unf,1.0,Y,52,2.0,1306,8776.0,41.0,153000
903,63.0,7875,Lvl,Gilbert,Norm,Norm,2Story,7,5,2003,Gd,Unf,0.0,0.0,783.0,783.0,Y,0,1509,Gd,8,Attchd,Fin,2.0,Y,3,2.5,1509,7938.0,3.0,180000
904,50.0,14859,HLS,Gilbert,Norm,Norm,1Story,7,5,2006,Gd,Unf,0.0,0.0,1670.0,1670.0,Y,0,1670,Gd,7,Attchd,RFn,3.0,Y,0,2.0,1670,14909.0,0.0,240000
905,68.0,6173,Lvl,Sawyer,Norm,Norm,1Story,5,6,1967,TA,GLQ,599.0,0.0,277.0,876.0,Y,0,902,TA,6,Attchd,Unf,1.0,Y,40,1.0,902,6241.0,40.0,125500
906,80.0,9920,Lvl,NAmes,Norm,Norm,1Story,5,5,1954,TA,Rec,354.0,290.0,412.0,1056.0,Y,0,1063,TA,6,Attchd,RFn,1.0,Y,56,2.0,1063,10000.0,56.0,128000
907,116.0,13501,Lvl,Somerst,Norm,Norm,1Story,8,5,2006,Gd,GLQ,63.0,0.0,1560.0,1623.0,Y,0,1636,Gd,8,Attchd,RFn,3.0,Y,1,3.0,1636,13617.0,1.0,255000
908,86.0,11500,Lvl,Crawfor,Norm,Norm,1.5Fin,7,7,1987,Gd,Rec,223.0,0.0,794.0,1017.0,Y,0,2057,Gd,6,Attchd,Fin,1.0,Y,70,1.5,2057,11586.0,70.0,250000
909,68.0,8885,Low,Mitchel,Norm,Norm,1Story,5,5,1983,Gd,BLQ,301.0,324.0,239.0,864.0,Y,0,902,TA,5,Attchd,Unf,2.0,Y,23,2.0,902,8953.0,23.0,131000
910,149.0,12589,Lvl,Gilbert,Norm,Norm,2Story,6,5,2005,Gd,Unf,0.0,0.0,742.0,742.0,Y,0,1484,Gd,8,Attchd,Fin,2.0,Y,4,2.5,1484,12738.0,4.0,174000
911,80.0,11600,Lvl,NAmes,Feedr,Norm,2Story,5,5,1960,TA,Rec,443.0,0.0,662.0,1105.0,Y,0,2274,TA,12,Detchd,Unf,2.0,Y,50,2.0,2274,11680.0,50.0,154300
912,68.0,9286,Lvl,CollgCr,Norm,Norm,1Story,5,7,1989,Gd,ALQ,196.0,0.0,1072.0,1268.0,Y,0,1268,Gd,5,Detchd,Unf,1.0,Y,32,1.5,1268,9354.0,31.0,143500
913,51.0,6120,Lvl,BrkSide,Norm,Norm,1Story,5,7,1950,TA,Rec,489.0,0.0,279.0,768.0,N,0,1015,TA,6,Detchd,Unf,1.0,Y,81,1.0,1015,6171.0,81.0,88000
914,82.0,6270,HLS,Crawfor,Norm,Norm,2Story,5,6,1950,TA,BLQ,284.0,0.0,717.0,1001.0,N,0,2002,TA,8,2Types,Unf,3.0,Y,58,2.0,2002,6352.0,58.0,145000
915,30.0,3000,Lvl,Somerst,Norm,Norm,2Story,6,5,2009,Gd,GLQ,294.0,0.0,318.0,612.0,Y,0,1224,Gd,4,Detchd,RFn,2.0,Y,0,2.5,1224,3030.0,0.0,173733
916,21.0,2001,Lvl,MeadowV,Norm,Norm,2Story,4,5,1970,TA,Unf,0.0,0.0,546.0,546.0,Y,0,1092,TA,6,Attchd,Unf,1.0,Y,37,1.5,1092,2022.0,37.0,75000
917,50.0,9000,Lvl,IDOTRR,Norm,Norm,1Story,2,3,1950,TA,BLQ,50.0,0.0,430.0,480.0,N,0,480,TA,4,Detchd,Unf,1.0,Y,57,1.0,480,9050.0,48.0,35311
918,68.0,17140,Lvl,Edwards,Norm,Norm,1Story,4,6,1956,TA,ALQ,1059.0,0.0,75.0,1134.0,Y,0,1229,TA,6,Attchd,RFn,1.0,Y,53,1.0,1229,17208.0,53.0,135000
919,103.0,13125,Lvl,SawyerW,Norm,Norm,2Story,7,5,1991,Ex,BLQ,48.0,634.0,422.0,1104.0,Y,0,2127,Gd,8,Attchd,RFn,3.0,Y,16,3.5,2127,13228.0,16.0,238000
920,87.0,11029,Lvl,NAmes,Norm,Norm,1Story,6,8,2002,Gd,ALQ,528.0,411.0,245.0,1184.0,Y,0,1414,TA,6,Attchd,Unf,2.0,Y,50,2.0,1414,11116.0,18.0,176500
921,70.0,8462,Lvl,SawyerW,Norm,Norm,2Story,6,5,1994,Gd,GLQ,814.0,0.0,114.0,928.0,Y,0,1721,Gd,7,Attchd,RFn,2.0,Y,13,3.0,1721,8532.0,13.0,201000
922,67.0,8777,Lvl,Edwards,Feedr,Norm,1.5Fin,5,7,2003,TA,ALQ,1084.0,0.0,188.0,1272.0,Y,0,2200,TA,9,Attchd,Unf,0.0,N,108,5.0,2200,8844.0,29.0,145900
923,65.0,10237,Lvl,Gilbert,RRAn,Norm,1Story,6,5,2006,Gd,GLQ,28.0,0.0,1288.0,1316.0,Y,0,1316,Gd,6,Attchd,Fin,2.0,Y,1,2.0,1316,10302.0,1.0,169990
924,50.0,8012,Lvl,SawyerW,Norm,Norm,1Story,6,5,1994,Gd,LwQ,165.0,841.0,598.0,1604.0,Y,0,1617,Gd,5,Attchd,RFn,2.0,Y,15,3.0,1617,8062.0,15.0,193000
925,79.0,10240,Lvl,NWAmes,Norm,Norm,1Story,6,6,1980,Gd,BLQ,625.0,1061.0,0.0,1686.0,Y,0,1686,TA,7,Attchd,Unf,2.0,Y,26,3.0,1686,10319.0,26.0,207500
926,68.0,15611,Lvl,NWAmes,Norm,Norm,1Story,5,6,1977,Gd,ALQ,767.0,93.0,266.0,1126.0,Y,0,1126,Ex,6,Attchd,RFn,2.0,Y,31,2.5,1126,15679.0,31.0,175000
927,93.0,11999,Lvl,NridgHt,Norm,Norm,2Story,8,5,2004,Gd,Unf,0.0,0.0,1181.0,1181.0,Y,0,2374,Ex,10,BuiltIn,Fin,3.0,Y,4,2.5,2374,12092.0,4.0,285000
928,68.0,9900,Lvl,NWAmes,Feedr,Norm,2Story,7,5,1968,TA,BLQ,552.0,0.0,280.0,832.0,Y,0,1978,TA,9,Attchd,RFn,2.0,Y,40,2.5,1978,9968.0,40.0,176000
929,68.0,11838,Lvl,CollgCr,Norm,Norm,1Story,8,5,2001,Gd,Unf,0.0,0.0,1753.0,1753.0,Y,0,1788,Ex,7,Attchd,RFn,2.0,Y,8,2.0,1788,11906.0,8.0,236500
930,68.0,13006,Lvl,Gilbert,Norm,Norm,2Story,7,5,1997,Gd,Unf,0.0,0.0,964.0,964.0,Y,0,2236,Gd,8,BuiltIn,Fin,2.0,Y,9,2.5,2236,13074.0,9.0,222000
931,73.0,8925,HLS,Timber,Norm,Norm,1Story,8,5,2007,Gd,GLQ,16.0,0.0,1450.0,1466.0,Y,0,1466,Gd,7,Attchd,Fin,3.0,Y,2,2.0,1466,8998.0,2.0,201000
932,70.0,9100,Lvl,NAmes,Norm,Norm,1Story,5,6,1965,TA,BLQ,338.0,466.0,121.0,925.0,Y,0,925,TA,5,Detchd,Unf,1.0,Y,44,1.5,925,9170.0,44.0,117500
933,84.0,11670,Lvl,Somerst,RRNn,Norm,1Story,9,5,2006,Ex,Unf,0.0,0.0,1905.0,1905.0,Y,0,1905,Ex,8,Attchd,Fin,3.0,Y,1,2.0,1905,11754.0,1.0,320000
934,63.0,8487,Lvl,CollgCr,Norm,Norm,1Story,7,5,2004,Gd,GLQ,20.0,0.0,1480.0,1500.0,Y,0,1500,Gd,6,Attchd,RFn,2.0,Y,5,2.0,1500,8550.0,5.0,190000
935,313.0,27650,HLS,NAmes,PosA,Norm,1Story,7,7,2007,Gd,GLQ,425.0,0.0,160.0,585.0,Y,0,2069,Gd,9,Attchd,RFn,2.0,Y,48,3.0,2069,27963.0,48.0,242000
936,52.0,5825,Lvl,BrkSide,Norm,Norm,1Story,4,5,1953,Fa,Unf,0.0,0.0,600.0,600.0,Y,0,747,TA,5,Detchd,Unf,2.0,Y,80,1.0,747,5877.0,53.0,79900
937,67.0,10083,Lvl,SawyerW,Norm,Norm,1Story,7,5,2003,Gd,GLQ,833.0,0.0,343.0,1176.0,Y,0,1200,Gd,5,Attchd,RFn,2.0,Y,6,3.0,1200,10150.0,6.0,184900
938,75.0,9675,Lvl,Somerst,Norm,Norm,2Story,7,5,2005,Gd,GLQ,341.0,0.0,772.0,1113.0,Y,0,1971,Gd,8,Attchd,RFn,2.0,Y,4,2.5,1971,9750.0,4.0,253000
939,73.0,8760,Lvl,CollgCr,Norm,Norm,2Story,7,5,2006,Gd,GLQ,464.0,0.0,927.0,1391.0,Y,0,1962,Gd,7,Attchd,RFn,3.0,Y,0,2.5,1962,8833.0,0.0,239799
940,68.0,24090,Lvl,ClearCr,Norm,Norm,2Story,7,7,1950,TA,Unf,0.0,0.0,1032.0,1032.0,Y,0,2403,TA,10,Attchd,Unf,1.0,Y,70,2.0,2403,24158.0,70.0,244400
941,55.0,12640,Lvl,Mitchel,Norm,Norm,1Story,6,5,1976,TA,Rec,936.0,396.0,396.0,1728.0,Y,0,1728,TA,8,Attchd,Unf,2.0,Y,30,2.0,1728,12695.0,30.0,150900
942,68.0,8755,Lvl,Gilbert,RRNn,Norm,2Story,7,5,1999,Gd,ALQ,772.0,0.0,220.0,992.0,Y,0,2060,Gd,8,BuiltIn,RFn,2.0,Y,10,3.5,2060,8823.0,10.0,214000
943,42.0,7711,Lvl,Edwards,Norm,Norm,1Story,4,3,1977,Gd,GLQ,1440.0,0.0,0.0,1440.0,Y,0,1440,TA,8,Attchd,Unf,0.0,N,30,4.0,1440,7753.0,28.0,150000
944,100.0,25000,Low,Mitchel,Norm,Norm,1Story,5,4,1967,TA,Unf,0.0,0.0,1632.0,1632.0,Y,0,1632,TA,8,Attchd,Unf,2.0,P,40,2.0,1632,25100.0,40.0,143000
945,68.0,14375,Lvl,Timber,Norm,Norm,SLvl,6,6,1958,TA,GLQ,111.0,354.0,354.0,819.0,Y,0,1344,Gd,7,Basment,RFn,2.0,Y,51,1.5,1344,14443.0,51.0,137500
946,98.0,8820,Lvl,OldTown,Norm,Norm,1.5Fin,5,6,1996,TA,LwQ,1088.0,0.0,0.0,1088.0,Y,120,1869,TA,7,Detchd,Unf,2.0,Y,119,1.0,1749,8918.0,46.0,124900
947,70.0,8163,Lvl,NAmes,Norm,Norm,SLvl,5,6,1959,TA,ALQ,748.0,294.0,102.0,1144.0,Y,0,1144,TA,6,Attchd,RFn,1.0,Y,47,2.0,1144,8233.0,47.0,143000
948,85.0,14536,Lvl,Timber,Norm,Norm,1Story,8,5,2003,Gd,GLQ,1300.0,0.0,316.0,1616.0,Y,0,1629,Gd,9,Attchd,Fin,3.0,Y,5,3.0,1629,14621.0,5.0,270000
949,65.0,14006,Lvl,CollgCr,Norm,Norm,2Story,7,5,2002,Gd,Unf,0.0,0.0,936.0,936.0,Y,0,1776,Gd,7,Attchd,RFn,2.0,Y,4,2.5,1776,14071.0,4.0,192500
950,78.0,9360,Lvl,NWAmes,Norm,Norm,1Story,6,7,2006,TA,ALQ,982.0,0.0,179.0,1161.0,Y,0,1381,Gd,5,Attchd,RFn,2.0,Y,38,2.5,1381,9438.0,38.0,197500
951,60.0,7200,Lvl,NAmes,Norm,Norm,1Story,5,8,2002,TA,ALQ,398.0,149.0,317.0,864.0,Y,0,864,Gd,5,Detchd,RFn,2.0,Y,57,2.0,864,7260.0,27.0,129000
952,60.0,7800,Lvl,SawyerW,Norm,Norm,1Story,5,5,1965,TA,BLQ,641.0,0.0,187.0,828.0,Y,0,965,TA,6,Detchd,Unf,1.0,Y,41,2.0,965,7860.0,27.0,119900
953,60.0,7200,Lvl,CollgCr,Norm,Norm,SFoyer,5,8,2003,Gd,GLQ,660.0,0.0,108.0,768.0,Y,0,768,TA,5,Detchd,Fin,1.0,Y,37,1.5,768,7260.0,35.0,133900
954,68.0,11075,Lvl,Mitchel,Norm,Norm,2Story,5,4,1969,TA,ALQ,562.0,193.0,29.0,784.0,Y,0,1968,TA,7,Attchd,RFn,2.0,Y,39,3.0,1968,11143.0,39.0,172000
955,35.0,9400,Lvl,Edwards,Norm,Norm,SFoyer,6,5,1975,Gd,GLQ,945.0,0.0,0.0,945.0,Y,0,980,TA,4,Attchd,Unf,0.0,Y,31,3.0,980,9435.0,27.0,127500
956,82.0,7136,HLS,Crawfor,Norm,Norm,2Story,6,6,1950,Gd,Rec,484.0,0.0,495.0,979.0,N,0,1958,TA,8,Attchd,Unf,2.0,Y,61,2.0,1958,7218.0,61.0,145000
957,24.0,1300,Lvl,Blueste,Norm,Norm,2Story,6,6,1980,Gd,ALQ,285.0,0.0,276.0,561.0,Y,0,1229,TA,5,Attchd,Fin,2.0,Y,29,1.5,1229,1324.0,29.0,124000
958,70.0,7420,Lvl,Sawyer,Norm,Norm,1Story,5,5,1962,TA,Rec,417.0,0.0,640.0,1057.0,Y,0,1057,TA,6,Detchd,Fin,2.0,Y,45,1.0,1057,7490.0,30.0,132000
959,65.0,8450,Lvl,CollgCr,Norm,Norm,1Story,7,5,2003,Gd,GLQ,699.0,0.0,638.0,1337.0,Y,0,1337,Gd,6,Attchd,RFn,2.0,Y,4,3.0,1337,8515.0,4.0,185000
960,24.0,2572,Lvl,Somerst,Norm,Norm,2Story,7,5,1999,Gd,ALQ,604.0,0.0,92.0,696.0,Y,0,1416,Gd,6,Detchd,Unf,2.0,Y,11,3.5,1416,2596.0,11.0,155000
961,50.0,7207,Lvl,BrkSide,Norm,Norm,1Story,5,7,2008,TA,BLQ,696.0,0.0,162.0,858.0,Y,0,858,TA,4,Attchd,Unf,0.0,Y,52,2.0,858,7257.0,31.0,116500
962,68.0,12227,Lvl,NWAmes,PosN,Norm,2Story,6,7,1995,Gd,ALQ,896.0,0.0,434.0,1330.0,Y,0,2872,TA,11,Attchd,Fin,2.0,Y,31,3.5,2872,12295.0,31.0,272000
963,24.0,2308,Lvl,NPkVill,Norm,Norm,2Story,6,6,1976,Gd,ALQ,556.0,0.0,248.0,804.0,Y,0,1548,Gd,7,Detchd,Unf,2.0,Y,31,3.5,1548,2332.0,31.0,155000
964,122.0,11923,Lvl,CollgCr,Norm,Norm,1Story,9,5,2007,Ex,Unf,0.0,0.0,1800.0,1800.0,Y,0,1800,Ex,7,Attchd,Fin,2.0,Y,2,2.0,1800,12045.0,2.0,239000
965,80.0,11316,Lvl,Timber,Norm,Norm,2Story,7,5,2003,Gd,GLQ,624.0,0.0,193.0,817.0,Y,0,1894,Gd,8,BuiltIn,Fin,2.0,Y,8,3.5,1894,11396.0,8.0,214900
966,65.0,10237,Lvl,Gilbert,RRAn,Norm,2Story,6,5,2007,Gd,Unf,0.0,0.0,783.0,783.0,Y,0,1484,Gd,8,Attchd,Fin,2.0,Y,2,2.5,1484,10302.0,2.0,178900
967,130.0,9600,HLS,Crawfor,Norm,Norm,1.5Fin,5,7,1950,TA,Rec,428.0,0.0,300.0,728.0,Y,0,1308,TA,7,Detchd,Unf,1.0,Y,69,2.5,1308,9730.0,69.0,160000
968,68.0,7390,Lvl,NAmes,Norm,Norm,1Story,5,7,1955,TA,ALQ,902.0,0.0,196.0,1098.0,Y,0,1098,TA,6,Attchd,Unf,1.0,Y,53,2.0,1098,7458.0,53.0,135000
969,50.0,5925,Lvl,OldTown,Norm,Norm,1.5Fin,3,6,1950,TA,Unf,0.0,0.0,600.0,600.0,N,0,968,TA,6,Attchd,Unf,0.0,Y,99,1.0,968,5975.0,30.0,37900
970,75.0,10382,Lvl,NAmes,Norm,Norm,SLvl,6,5,1958,TA,ALQ,513.0,0.0,75.0,588.0,Y,0,1095,TA,6,Attchd,RFn,1.0,Y,48,2.0,1095,10457.0,48.0,140000
971,60.0,10800,Lvl,NAmes,Norm,Norm,1.5Fin,4,4,1950,TA,Unf,0.0,0.0,720.0,720.0,N,0,1192,TA,6,Attchd,Unf,0.0,Y,57,1.5,1192,10860.0,27.0,135000
972,36.0,2268,Lvl,NridgHt,Norm,Norm,2Story,7,5,2004,Gd,GLQ,567.0,0.0,197.0,764.0,Y,0,1626,Gd,6,BuiltIn,RFn,2.0,Y,6,2.0,1626,2304.0,6.0,173000
973,55.0,7892,Lvl,SawyerW,Norm,Norm,1Story,6,5,1979,Gd,Unf,0.0,0.0,918.0,918.0,Y,0,918,TA,5,Attchd,Unf,1.0,Y,31,2.0,918,7947.0,31.0,99500
974,95.0,11639,Lvl,Somerst,Norm,Norm,1Story,7,5,2008,Gd,Unf,0.0,0.0,1428.0,1428.0,Y,0,1428,Gd,6,Attchd,Fin,2.0,Y,1,2.0,1428,11734.0,1.0,182000
975,60.0,11414,Lvl,BrkSide,RRAn,Feedr,2Story,7,8,1993,Gd,Unf,0.0,0.0,728.0,728.0,N,0,2019,Gd,8,Detchd,Unf,2.0,Y,99,1.0,2019,11474.0,12.0,167500
976,68.0,2651,Lvl,Somerst,Norm,Norm,2Story,7,5,2000,Gd,GLQ,641.0,0.0,32.0,673.0,Y,0,1382,Gd,6,Detchd,Unf,2.0,Y,6,3.5,1382,2719.0,6.0,165000
977,51.0,5900,Bnk,BrkSide,Norm,Norm,1Story,4,7,1958,Gd,Unf,0.0,0.0,440.0,440.0,Y,0,869,Fa,4,Attchd,Unf,0.0,Y,83,1.0,869,5951.0,27.0,85500
978,35.0,4274,Lvl,Somerst,Norm,Norm,1Story,7,5,2007,Gd,GLQ,1106.0,0.0,135.0,1241.0,Y,0,1241,Gd,4,Attchd,Fin,2.0,Y,1,2.5,1241,4309.0,0.0,199900
979,68.0,9450,Bnk,Edwards,Norm,Norm,1Story,4,5,1954,TA,LwQ,552.0,0.0,342.0,894.0,Y,0,894,TA,5,Detchd,Unf,2.0,Y,53,1.0,894,9518.0,8.0,110000
980,80.0,8816,Lvl,Sawyer,Feedr,Norm,1Story,5,6,1963,TA,Rec,651.0,0.0,470.0,1121.0,Y,0,1121,TA,5,Detchd,Unf,2.0,Y,46,2.0,1121,8896.0,46.0,139000
981,68.0,12122,Lvl,NAmes,Norm,Norm,SFoyer,7,9,2007,TA,ALQ,867.0,0.0,77.0,944.0,Y,0,999,Ex,6,Attchd,RFn,2.0,Y,47,2.0,999,12190.0,47.0,178400
982,98.0,12203,Lvl,NoRidge,Norm,Norm,2Story,8,5,1999,Gd,GLQ,854.0,0.0,371.0,1225.0,Y,0,2612,Gd,8,Attchd,Fin,3.0,Y,11,3.5,2612,12301.0,11.0,336000
983,43.0,3182,Lvl,Blmngtn,Norm,Norm,1Story,7,5,2007,Gd,Unf,0.0,0.0,1266.0,1266.0,Y,0,1266,Gd,6,Attchd,Fin,2.0,Y,1,2.0,1266,3225.0,1.0,159895
984,68.0,11250,Lvl,CollgCr,Norm,Norm,2Story,8,5,2002,Gd,Unf,0.0,0.0,1128.0,1128.0,Y,0,2290,Gd,9,Attchd,Unf,2.0,Y,6,2.5,2290,11318.0,6.0,255900
985,75.0,10125,Lvl,Mitchel,Norm,Norm,1.5Fin,5,5,1977,TA,Unf,0.0,0.0,0.0,0.0,Y,0,1734,Gd,8,Attchd,Unf,2.0,Y,32,2.0,1734,10200.0,32.0,126000
986,68.0,10880,Lvl,Edwards,Norm,Norm,1Story,5,5,1950,TA,ALQ,1040.0,0.0,124.0,1164.0,N,0,1164,TA,5,Detchd,Unf,1.0,Y,58,2.0,1164,10948.0,58.0,125000
